CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCA1EHjwJ9RN2we7WK3MPiMw,David Vose,10554328,US,0.95,215000,4406.477254,4406.477254,16370063,6622.798823979,1092.735532619,2354.590531561,2236.861004983,47.393277,2012-08-19T18:22:14.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXtm8y_QAbevo0kdzzMbzC4ALxf6kFFgs4tfjeJRg=s88-c-k-c0x00ffffff-no-rj
UCTM8NeWZZNAsyeG3guCM4eg,Construuct,898144,,1,18400,4645.152720,4645.152720,2220383,102.145493181,0,327.658637874,327.658637874,28.160000,2011-12-13T00:00:00.0000000Z,2013-04-04T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXzfBYgwx4-jXYCMgXbhl0SFJN_0K9VY3YCrwKU=s88-c-k-c0x00ffffff-no-rj
UCaVCxGpbDeDI47HDmPYkFCQ,Regent University School of Law,18578857,,0.8,73600,5554.985428,5554.985428,18298122,15.667384452,139301.957587967,7936.323089701,6349.058471761,22.227273,2012-03-19T00:00:00.0000000Z,2021-03-26T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWwNCYc0O2-WTvAKVM0oZZeYzReBT_GvehFE5VmYQ=s88-c-k-c0x00ffffff-no-rj
UCO6kzQ-7wcG0x8W5LpBA9RQ,NewsChannel 5,159032327,,0.9,211000,45921.819079,45921.819079,139602330,64807.891259832,96318.32670491,54499.880398671,49049.892358804,3.774665,2014-05-28T00:00:00.0000000Z,2022-09-23T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJX_pRhCqzVGUnSrm35OM94mO3IQ1xPqEuo3WzkXVg=s88-c-k-c0x00ffffff-no-rj
UC0DKyWUGTDqQxMVHFuABICA,Moshpxt,27435769,US,0.85,57800,11564.674924,11564.674924,22874927,1138.777628134,1127.925426157,18252.046511628,15514.239534884,2.160714,2017-05-15T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,L,[],Unclassified,YouTube,https://yt3.ggpht.com/Des7NeEtkMz4MSLgt85bt42hhkxO7ZqVymwz5oH1yZlegF2v3Y-Nx57YxGY50X8tmOTpJITL=s88-c-k-c0x00ffffff-no-rj
UCn22CwrGUsK2xmjoJwMQIpA,thinkers club,378381,US,0.85,27900,3487.952381,3487.952381,366235,250.264483636,33.565634481,79.975913621,67.979526578,26.300000,2016-01-25T00:00:00.0000000Z,2016-05-09T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUFnUIAiAD-txF8AzFCP0nFiygY14-6hxvazMcp=s88-c-k-c0x00ffffff-no-rj
UCGfOBN9aNBrhIC_Lklf6Vdw,DanHannan,9742864,,0.95,25100,1872.688118,1872.688118,9661198,1379.991224308,663.657257472,515.110465116,489.35494186,3.820225,2008-09-10T00:00:00.0000000Z,2022-10-26T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUhpltaitdZvw2NlNJZE01t4gddQn2kN8ds9c-_=s88-c-k-c0x00ffffff-no-rj
UC9xHDLLjog6uGaNc8TKwX9A,kevin D blanch HISTORIC ONGOING PhD;; FREE LIBRARY,6399145,US,1,12900,1368.782902,1368.782902,6292295,1057.328337699,109.669082051,832.703488372,832.703488372,8.611089,2010-03-21T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/Qamqx3x7o8a3kF9iI5mrZOgQbR0f1xnU_NZGM-3t4t0saEHyrV2hT1nP-HpwpteV21zhqR8weA=s88-c-k-c0x00ffffff-no-rj
UCL-c_zvZ3lhlU7NU1ikxgmQ,AE911Truth,10510110,US,1,70100,1966.261392,1966.261392,10313041,1402.653908248,214.705031794,1414.604651163,1414.604651163,19.978169,2008-06-02T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVU99PRQlEnw5crPMbS2OKuOB1sgTdl9-dEueXEtQ=s88-c-k-c0x00ffffff-no-rj
UCzw93BqU8XR8H55pNeQXVjw,THE OLD LAB RAT,1874485,,0.85,15000,417.905213,417.905213,1851738,18.683083341,7.200033133,137.74833887,117.08608804,12.447154,2010-06-18T00:00:00.0000000Z,2022-08-05T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVRjBPHeQ2_T6bMjBpsAjL9YDilFhgkVsd0on7e=s88-c-k-c0x00ffffff-no-rj
UCvQaTpHnhug8g47SDyoAgNw,Jill Colton,676871,CA,1,13300,1383.670944,1383.670944,1509585,33.459912334,1.47647584,21.731727575,21.731727575,7.388889,2017-05-14T21:25:38.0000000Z,2020-05-09T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXeomoV0GELjRe8HHLLXbwUVXTrAIcWCVwaZ8yPzQ=s88-c-k-c0x00ffffff-no-rj
UCsMiZpxCtO4TU45rDYHi7yA,West Virginia Public Broadcasting,9764280,US,0.85,22400,1591.588897,1591.588897,9202567,666.070724857,718.958692671,1900.21013289,1615.178612957,58.735662,2006-12-15T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJV9fTmgSKnuhWgdUjtUrcwmchqylsAJt3bsgCedpQ=s88-c-k-c0x00ffffff-no-rj
UCzUV5283-l5c0oKRtyenj6Q,Mark Dice,513407914,US,1,1850000,107831.091294,107831.091294,509070582,866170.733309035,55751.911826233,180413.389534884,180413.389534884,5.587571,2009-11-17T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU4aHGUIf0C66rx3F0b5BFy_Ida4YEQ2eKVBScKXQ=s88-c-k-c0x00ffffff-no-rj
UCy53BotVVwx-TfraVsGPUwA,Eric Holmberg,6023855,,0.9,11900,1181.238057,1181.238057,5884928,18.480834695,0.3266278879,457.284053156,411.555647841,4.115523,2008-09-30T00:00:00.0000000Z,2022-05-22T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUrjsfoEWg4Xq3gmrDa-8rsgrNwWQfor-qqZvNq=s88-c-k-c0x00ffffff-no-rj
UC1HKj7bKJ9kFdl18La3Asyw,Midnight Hour Oil,4839109,US,1,39400,1197.635445,1197.635445,4858807,2909.565571258,449.253249595,1664.571428571,1664.571428571,8.746964,2011-09-17T20:31:23.0000000Z,2022-10-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/PNlO-5vpBA21eFi4QX_2hpGtILLXMLmPUpk88wtiCVJ5a2Yoqa3E7u2k2E3IR7BJHoirJOtJFzU=s88-c-k-c0x00ffffff-no-rj
UCvqO1X1sZLaNAOQaYgHpuFg,KenLoachFilms,899105,,0.95,42700,442.522222,442.522222,1632907,92.874415523,82.377791279,287.393687708,273.024003322,42.520833,2010-04-15T00:00:00.0000000Z,2020-05-22T17:09:21.0000000Z,L,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWrO3aC23GssAbWK-Z0mH4DWXDDnb2hjbaS54ke=s88-c-k-c0x00ffffff-no-rj
UCkfjL7T-jY_suS0IJDsZtTQ,Nightwave Radio,810833,US,1,16400,2888.307156,2888.307156,4560637,11281.662489725,3635.29267499,3475.905315615,3475.905315615,134.964706,2018-07-01T00:00:00.0000000Z,2022-10-27T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVLfcI7JEhq6bcEEj5lnSqgUR-rc-d8Tlviqu_M=s88-c-k-c0x00ffffff-no-rj
UCbEPXqDvej-3mciZxwYmdew,LackLuster,384614456,US,1,733000,135980.128333,135980.128333,300924024,621932.583916145,479762.901252714,248673.556478405,248673.556478405,18.575851,2016-09-29T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUnlIea9dMFASO0idn1NyWgViLgBQBTHQ9Rv-DqMg=s88-c-k-c0x00ffffff-no-rj
UCxsT4imqERcCxaj-lhsjFxg,Forbidden Truth,1350069,,1,13200,4889.373188,4889.373188,1349467,1.030043696,0.05797076412,5.527408638,5.527408638,19.773810,2015-05-18T00:00:00.0000000Z,2016-02-18T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV-hTLoTUqoRIeeUUmQvF0u5i_Evjj_unzwkFej=s88-c-k-c0x00ffffff-no-rj
UC8ZLJkQZMENy8CoS8zYczBA,2020 Democratic National Convention,28037028,US,0.95,74800,5162.905783,5162.905783,24549617,1244.480696544,1833.615268472,7667.975083056,7284.576328904,17.641917,2007-08-24T00:00:00.0000000Z,2020-08-30T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWMUzhr2KYVAf7ZX6qfs5jq0u_7JL97iC7fHHzFkQ=s88-c-k-c0x00ffffff-no-rj
UC8A-0NNgbvSowaC80QqL_aQ,Reptilian Resistance,16027185,US,0.9,27300,5361.550754,5361.550754,16004229,7.839844161,0.09586417276,184.243355482,165.819019934,5.835821,2008-10-21T00:00:00.0000000Z,2016-12-23T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVfV3SG3xta3b9zNPuScuHuTJ2t_ix2Md9Vhz8psQ=s88-c-k-c0x00ffffff-no-rj
UCTyYY-KgeNrQfpJb3if8kXA,Jerry Brandt /Action Evangelism,3590349,US,0.8,19900,696.452212,696.452212,3526834,819.237134,3007.80151878,1641.678571429,1313.342857143,25.630319,2008-12-08T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/mcCTrhE4WP3YSMJuuK2looscUjZmS69fMq-zxyYs8eB2Fakfd4YTsfEsjaGC4EWwlauH1eYgfw=s88-c-k-c0x00ffffff-no-rj
UCCh1mGk_HFgj5_TN2jyGasQ,D,23326,US,1,43000,126.788288,126.788288,84441,10.845783721,2.982985382,8.759966777,8.759966777,19.166667,2016-06-01T00:00:00.0000000Z,2018-03-29T23:44:15.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/WgK_cYZLWAuSCPcstutTaLgRf5mEmceEM_SCGaDwOJ4BY2msVRT42YPsY5Mb4ndQSv86WHa1JA=s88-c-k-c0x00ffffff-no-rj
UCAgBUlIpzlJaE0693J3s97w,Baked Alaska,2019114,US,1,35100,763.242619,763.242619,2016487,2326.671643472,186.885956953,446.181893688,446.181893688,136.236842,2013-07-18T00:00:00.0000000Z,2020-10-11T12:07:41.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/a/AATXAJyOBinA14_HwS8DOW5InzKiE2M1FFgzHmFjB_1jmw=s88-c-k-c0xffffffff-no-rj-mo
UCRWsFMLzGGJKLnAXJ9U93_A,That Star Wars Girl,26546693,US,0.8,242000,14172.160046,14172.160046,24617042,13765.330050157,13442.557707539,13188.63538206,10550.908305648,20.787840,2018-01-16T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX20P5LC_K3PGYejXIHp7PruwsZZgq53N2gCnc9mg=s88-c-k-c0x00ffffff-no-rj
UC3zyFKfxCkzbM4x8M455hhg,KijaniAmariAK,9796760,,1,46300,1858.293377,1858.293377,9596227,2586.736544723,266.109099412,1472.838870432,1472.838870432,12.007289,2008-08-29T00:00:00.0000000Z,2022-10-19T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWHepSTBddZ2S1YWO8XCThBnTtZXRcIxPO_0JCy0w=s88-c-k-c0x00ffffff-no-rj
UCSYCo8uRGF39qDCxF870K5Q,Owen Jones,14151712,GB,1,217000,4223.813729,4223.813729,11383178,36805.714792744,23478.330592347,7697.825581395,7697.825581395,34.391753,2015-06-05T15:11:46.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXSxq0_kBE6aQzuDL-ElOqjeWGm4wShBwXb-voRVQ=s88-c-k-c0x00ffffff-no-rj
UCMlXj1odwujDP2fEf0sUw1g,thatcheritescot,19318255,,0.8,21600,8812.598878,8812.598878,18850149,19.842856977,40.840060656,1925.101328904,1540.081063123,20.405520,2008-12-16T00:00:00.0000000Z,2014-10-25T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVDCJHWDuXGKrSdTR6TnUzhJB1J1C-0B9ONAmsJ=s88-c-k-c0x00ffffff-no-rj
UCF-lXH6KeHhAh6zXfyy5Paw,Old Library Audiobooks,2496388,RO,0.85,18900,1828.315166,1828.315166,2314647,25.885191669,34.640814628,707.196013289,601.116611296,326.298233,2016-03-19T00:00:00.0000000Z,2019-09-06T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""ReligiousConservative""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWY3vnVdgCIfBlZWMzIzZmgHjIHqUCf7a7gl8rV=s88-c-k-c0x00ffffff-no-rj
UCbaz7oKyecXe_OvdTbLKhKQ,Dogbytes,1836454,US,0.8,47100,1144.654022,1144.654022,1750176,1594.338429066,1777.924700563,1127.341362126,901.873089701,30.487179,2018-08-13T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ovIH1n6XX5_Xlo3RIdb2SrhOkhzNhg2B-h1ZZTJ9X0nqD5dGYFEMVaAafhad7a4WMbD9-HZlgQ=s88-c-k-c0x00ffffff-no-rj
UCY-0eE6fX-tkicr2mh8e_kA,BookTV,7470143,,1,47300,1322.849299,1322.849299,6890722,629.462508613,370.540350845,801.803986711,801.803986711,6.857986,2008-06-24T00:00:00.0000000Z,2022-09-28T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AL5GRJXCcEE5tIaPQ0E1kulW4ZMi5Qqu0G-y9fyQWt_Fyw=s88-c-k-c0x00ffffff-no-rj
UCK_mvwfaYXafREo1jZwNz0Q,The AI Organization,640176,US,0.95,37500,1187.622914,1187.622914,1067673,706.239192079,10.860705346,886.541528239,842.214451827,15.372881,2019-12-19T00:00:00.0000000Z,2022-06-05T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJW9mU2UwrLUDjfAzxwTzqPZ0jebdiS62Ir43ks=s88-c-k-c0x00ffffff-no-rj
UCuV7s0h4ZzM9LzsQ1Hho0cg,Everything Inside Me,25132178,US,0.85,241000,31463.160638,31463.160638,29575371,46680.305831883,16516.413920104,24525.930232558,20847.040697674,9.892583,2020-03-25T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXAf2jN7MxpIdFX4zY_5RUh6K310Riwj4hvcmlEIQ=s88-c-k-c0x00ffffff-no-rj
UCMo9uZjfZuvVRxKDgaTBOyQ,Zembla,9058389,NL,0.85,51200,3252.381190,3252.381190,8472453,5757.686793856,5707.067051782,4692.033222591,3988.228239203,19.923913,2015-08-25T00:00:00.0000000Z,2022-10-12T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/jSW9kJ8rBQz0sBKMCtX3NxH8CkctLGMc4VIibNjL7MSZtpn6vMOcp83xzYgbLhbvVmza3uUsIuo=s88-c-k-c0x00ffffff-no-rj
UC08uNkLOZwq0uqP558IWm4w,Nadia Lee,22697,AU,0.9,13200,429.273352,429.273352,937533,39.448558966,23.672754292,89.25,80.325,11.520833,2016-08-06T02:38:18.0000000Z,2022-07-30T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ZCYrFxZX4o-fQcjkq9gWl1UO5L4pqoUfa7-SOfmdJVOkROPtxlfHSqfOkt6xDrLq_1rWeXrO=s88-c-k-c0x00ffffff-no-rj
UCPEUqiyRTZEtWGErELgYXYw,CaNANDian,29616975,,0.95,57800,22094.358364,22094.358364,29716912,414.547854809,814.162694884,2062.637873754,1959.505980066,33.474619,2012-07-16T00:00:00.0000000Z,2016-03-22T09:19:35.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTtvi_kVtvo3Ws3VAeEj7Quz0ANJUtwWt__k6Ui=s88-c-k-c0x00ffffff-no-rj
UCApxF4KMXdRFhcZQpe3Lgtg,liabilitymate,2554408,AU,0.9,26800,760.458506,760.458506,2565787,202.448594093,5.316067114,1157.774916944,1041.997425249,19.123711,2011-11-02T07:45:51.0000000Z,2021-01-27T09:45:19.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwngs-sT7C70gXIVmFTKsr3znc_bLmwWpig18zg5p-w=s88-c-k-c0x00ffffff-no-rj
UCG749Dj4V2fKa143f8sE60Q,Tim Pool,445888075,US,1,1310000,109778.367111,109778.367111,427916075,1500173.89554867,92845.367541534,247362.073366556,247362.073366556,22.331078,2012-02-18T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXIlyEKokLEoRbYycoulsPKr0Ae-OJaI5pjZv0w0A=s88-c-k-c0x00ffffff-no-rj
UCl4hLK-YKeHuCAvS8ZPVv5Q,the Mountain Goats,23867327,,0.85,38900,528.758519,528.758519,2156806,1618.444707254,1470.418440032,1646.238372093,1399.302616279,4.778626,2011-08-05T00:00:00.0000000Z,2022-10-05T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/feku-dSOoZ5ID0EpcvNhFCc2Kav1_6UpAMysjBysLvbPOlyOUsghsWf-t7c6__hLx1ufaZrKGw=s88-c-k-c0x00ffffff-no-nd-rj
UCL3Dm0whUpRNEjrH2AVTbfA,Jason Liosatos Outside The Box,1893695,,0.9,21500,667.334648,667.334648,2030032,954.257263177,72.772021661,481.659468439,433.493521595,56.900302,2013-02-28T00:00:00.0000000Z,2021-06-28T08:46:58.3809502Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLT77BVymh3lDTprnsvTsR2yRU9uLQ4B2Zbj-7e_Pw=s88-c-k-c0x00ffffff-no-rj
UCewUkuIHNuwuMNWMa96q9ZQ,Godless Cranium,4654222,CA,1,30900,2711.573418,2711.573418,4672041,750.968579269,376.005597702,212.959302326,212.959302326,13.833977,2016-09-29T00:00:00.0000000Z,2021-06-18T00:00:00.0000000Z,L,"[
  ""AntiTheist"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWYQO_2g9z25Vd0YTAzZvvccRO7Jo4EfPz1WQx3=s88-c-k-c0x00ffffff-no-rj
UC2w1CQqPli4w94-PCg2UvJQ,The Alternative Hypothesis,146949,US,1,58100,654.628194,654.628194,2972012,3018.820869311,460.459664819,612.306478405,612.306478405,37.098592,2010-04-22T00:00:00.0000000Z,2022-09-26T00:00:00.0000000Z,R,"[
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWQ0LBWMTBaklY11n4vhow2Iy_GxeTQ1KRpwnVLyg=s88-c-k-c0x00ffffff-no-rj
UCPfx4GzSKk2EgUry79s9SRA,Legalize Drugs,1981269,US,1,21900,2858.590062,2858.590062,2301165,980.348388518,362.575214706,1910.907807309,1910.907807309,18.551471,2019-11-01T00:00:00.0000000Z,2022-01-14T00:33:33.3055878Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/AthF1eLiqXWkYYynPVIzbo2pEB7j59cr_yGDbamNTiE8mJSF_VXKSB2iBBNadqzq39QA3l1n=s88-c-k-c0x00ffffff-no-rj
UC9SL3BtH21c8EGeZnw0WTXw,Jamie Dlux,12985553,US,1,75200,7543.575758,7543.575758,13442652,16093.721230286,1685.768974915,3287.586378738,3287.586378738,10.987500,2016-04-11T00:00:00.0000000Z,2021-02-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhCf2D01XZ8iaJHy6JwD7LTYabKS3dPX-j6VO0B87A=s88-c-k-c0x00ffffff-no-rj
UCuoFIyMX7PmlwwdmpXfyeNA,The Public Space,616146,CA,1,23500,4349.418972,4349.418972,4401612,10499.6441674,1539.686989163,1524.44269103,1524.44269103,100.923759,2018-01-03T00:02:22.0000000Z,2020-10-11T17:47:38.0000000Z,R,"[
  ""PartisanRight"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/a/AATXAJwY8Gc9Yg4csLF-RBZ-Gj-NND9W3yK_ASJ8S5-Q=s88-c-k-c0xffffffff-no-rj-mo
UCNSu3w24dQdQHyDLWETDgGw,TheRealVerbz2,2862517,,0.9,17200,787.125377,787.125377,2869072,3.163187699,1.531367728,87.21013289,78.489119601,15.698210,2011-06-07T00:00:00.0000000Z,2021-05-30T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ3thMZfYGjw0NmZ3KOJFlWqbSstQ9rPCNrptDc=s88-c-k-c0x00ffffff-no-rj
UCIPqOTYW439-5hUz6r3U1fA,Hbomberguy Live,469326,,1,21900,1168.820669,1168.820669,769084,165.762293646,140.357626827,161.473421927,161.473421927,149.411765,2017-12-03T09:54:09.0000000Z,2019-09-22T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXsU2uA8QJs-dyCfIFg_iZVOlta6pcWAAjaHiEc=s88-c-k-c0x00ffffff-no-rj
UCG1uayRlzz3ahT8ISRdyw7Q,Genetically Modified Skeptic,73072394,US,1,593000,32544.019155,32544.019155,66259623,94669.434831162,73602.710070192,40837.758305648,40837.758305648,16.750000,2017-03-25T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWz5ZPp2qyyaDiWjGma875av4YhBxgxn0Yqxu47uw=s88-c-k-c0x00ffffff-no-rj
UCmFy5skgfYsQ36UG1isMNSg,Watchtower Examination,6181666,,0.8,19700,1954.695765,1954.695765,6000916,4669.345035262,3416.486677229,2403.694352159,1922.955481728,15.742207,2014-05-20T00:00:00.0000000Z,2022-10-15T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/e4bS2U8Yc3sZ5zlaNXPVHo_IH1hxcThv6iM3ULr_iTLPhr7qZUboZepePt7402jH9gfB5m7r=s88-c-k-c0x00ffffff-no-rj
UCuGbOfU8vmooiGQuedHOS2g,TheElkton,1588101,,0.9,11100,2417.732006,2417.732006,1578779,1.853405738,7.247451389,52.736710963,47.463039867,51.782178,2010-04-15T00:00:00.0000000Z,2012-01-28T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVZb8d7YbH4mm0IE3fpDBET3dndzchkw4nd3BOI=s88-c-k-c0x00ffffff-no-rj
UC4G3lPPWm6qtoWtRk4vyGwg,TomoNews Funnies,137008533,TW,0.8,105000,33551.848766,33551.848766,137327717,15.009024359,3.770148355,830.460963455,664.368770764,1.110435,2010-04-07T00:00:00.0000000Z,2021-06-21T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVJ4Pv8cWUm6q2ElizGoMNqkmMmdGdMbfxkOwQWXg=s88-c-k-c0x00ffffff-no-rj
UCBBo7XtRRBocRZQbujbjj2w,THEY LIVE 13/23 WE SLEEP,4797220,RU,1,20100,40631.871795,40631.871795,4753929,19.561002799,12.290296769,1124.077242525,1124.077242525,6.129310,2018-05-24T00:00:00.0000000Z,2018-09-18T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUORf7LUGudM4qQFKZbJz1wVAVfJB97X0MzcquS6w=s88-c-k-c0x00ffffff-no-rj
UCMTk_R_Y49jvq-HQXDmKI0Q,The Right Opinion,156927347,GB,1,1360000,62892.891231,62892.891231,149181938,237661.192566781,287754.004185032,95709.848006645,95709.848006645,35.748092,2016-04-08T00:00:00.0000000Z,2022-10-06T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXOhViHPf_nn3GKcbX6lVQA8L5kK-AHjSpYcXX-Dw=s88-c-k-c0x00ffffff-no-rj
UCDRV-SZyB8FZikLELgwa-8A,Love Truth - Fight Evil,104731,,0.95,20200,136.844374,136.844374,130139,40.076528124,1.4988725,86.969269103,82.620805648,16.684564,2019-09-04T00:00:00.0000000Z,2022-04-12T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX5vgCvLYy6fz_q4wb_aVbay7Ls11X-8LCDMnz7=s88-c-k-c0x00ffffff-no-rj
UCFuSoSFl6Hfb36ftZk9bpVg,seattle4truth,2767879,US,1,11000,991.778095,991.778095,2779954,1.772240806,0.2755275498,36.745847176,36.745847176,8.094059,2009-11-04T00:00:00.0000000Z,2017-07-08T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVFzY6EdDCC4Mj4xZkgE9vT2WC7_Z_zQD86f_kDQQ=s88-c-k-c0x00ffffff-no-rj
