CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL,AVAILABLE,VIDEO_COUNT
UCUTBvu9NrpVQFiICTu3-dvw,The Atheist Voice,30696137,,0.8,219000.0,13259.20808,13259.20808,30522697,176.863485701,520.10849459,1733.631229236,1386.904983389,9.95,2013-06-14T00:00:00.0000000Z,2019-10-03T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVmNYb1krk4IuN70DI7xHYenMSz7Sem01u9gLIQOw=s88-c-k-c0x00ffffff-no-rj,YES,459
UCFUH_0JRBPG9g5k5M3AgJ4g,Gerald Clark,2538450,US,0.9,28200.0,785.369226,785.369226,2516323,89.720949656,113.856360357,279.039036545,251.13513289,25.0,2013-10-20T00:00:00.0000000Z,2022-07-29T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXZCW7mJcMVq9mtRM-ug93V7FvgHCB4QGhS87WnSw=s88-c-k-c0x00ffffff-no-rj,YES,363
UCXEjC-1iUa1WhwrBp0eBBuw,Be Less Stupid,8945162,US,1.0,61300.0,4166.779842,4166.779842,8971077,1562.315484875,3269.302006736,1301.651993355,1301.651993355,7.53159,2016-10-12T00:00:00.0000000Z,2022-09-04T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXQN49Wq11Cd-HDbRJ2Z4aK1kpdR_8HE9mPeVBV=s88-c-k-c0x00ffffff-no-rj,YES,438
UCgwaNlQAgrQcvSwYu-voJkA,Richard Vick,7232184,GB,0.9,17300.0,2449.668166,2449.668166,7079541,223.295236819,204.253567998,979.466777409,881.520099668,20.90038,2014-07-03T00:00:00.0000000Z,2022-06-01T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUG4_m5n6VDVyqnuTX9rH2Eyh7VI0dMYIOxFWNUJA=s88-c-k-c0x00ffffff-no-rj,YES,908
UCS_0Yt7tPIgDQXmwhAMNIsw,Truthunedited,73842923,US,0.95,653000.0,26560.729913,26560.729913,70412495,32617.636002497,9291.519612357,29185.420265781,27726.149252492,25.590909,2015-07-12T00:00:00.0000000Z,2022-10-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV9e_GN4l-Mw6cGJ1q1Sb77pMfkH6FgRlg2g9J7=s88-c-k-c0x00ffffff-no-rj,YES,373
UCuK1vn9DjibRv7o9LFDn1RA,BackWordz Music,6556711,,1.0,44700.0,2535.588821,2535.588821,5852139,694.477635274,840.520711709,1017.490863787,1017.490863787,2.938776,2015-01-21T00:00:00.0000000Z,2021-05-17T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""Libertarian"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUNuB_mK1X20G6C5FczLWg2bfwvT6hKs3yxF-_c_Q=s88-c-k-c0x00ffffff-no-rj-mo,YES,49
UCbkYVWJuKxZccx3CFWSgxPQ,Search4TruthReality,3352998,US,0.85,28900.0,805.252835,805.252835,3337773,36.274393346,31.239527922,168.406976744,143.145930233,29.298077,2010-06-09T00:00:00.0000000Z,2021-10-14T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXPsSupMQgs32Mwt45TIR072rjBlSTGKHxDtmUpYQ=s88-c-k-c0x00ffffff-no-rj,YES,95
UCYzhm1OEmyyMM9E53iRvcEg,Planet Plane,3084496,,1.0,21000.0,1451.572577,1451.572577,3070076,8.197712209,23.284584208,201.795681063,201.795681063,28.769231,2016-05-08T00:00:00.0000000Z,2022-02-21T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWp0bT_DhQLbu4I_IxEzbQJ13ScbL41Q9Mumruw=s88-c-k-c0x00ffffff-no-rj,YES,98
UC_oIJ2RB3HExbmKw9gBhcSA,Private Sector Arms,17411893,US,0.8,95900.0,6380.197142,6380.197142,17411558,112.235588505,48.337338361,368.512458472,294.809966777,5.75,2015-04-11T00:00:00.0000000Z,2022-09-30T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/c_ywGcoqazRRGKzeldKeNFbaEwYgBUXynmYSM1xipmN2wcuCQZev9vChAU4E7o4RewTz_hJFHA=s88-c-k-c0x00ffffff-no-rj,YES,64
UCwlQXl9jWV06Bb6d_GFaaEQ,The For Britain Movement,3373117,GB,0.95,28600.0,1995.758382,1995.758382,3452662,2801.011150658,798.561174076,1152.241694352,1094.629609635,26.618307,2017-10-08T00:00:00.0000000Z,2022-07-04T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXOgqpQue4zG4-dcRg6QlEv5KJvwRjhvMpQc_U=s88-c-k-c0x00ffffff-no-rj,YES,422
UCPnJt34wXxGvH-ZaeTCO1kQ,Stroppy Me,35425487,AU,1.0,83400.0,20513.87377,20513.87377,35427460,10960.986207982,119.874085699,9166.897840532,9166.897840532,12.43395,2016-01-14T22:57:17.0000000Z,2020-10-06T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJz6n2N_ZbJdDMgAWCuGAyFLmHImrjHGSfCd8jAzNA=s88-c-k-c0xffffffff-no-rj-mo,NO,
UCYQlj5ERJzCylETSZlRUECQ,Voltaire,0,CA,1.0,156000.0,10159.400763,10159.400763,5323526,1311.472335814,296.002022686,848.647009967,848.647009967,9.032258,2019-04-06T00:00:00.0000000Z,2020-09-11T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVFMqcqRM-C1bg1UZ6ghoHGMbwx-T_YZBijJ_3imQ=s88-c-k-c0x00ffffff-no-rj,YES,0
UCQy9D8O7hVQ9EKci6gKwKcA,TradCatKnight,38592944,,0.9,151000.0,12155.453564,12155.453564,39395825,427.314127478,119.183191408,518.17358804,466.356229236,28.650802,2013-11-05T00:00:00.0000000Z,2022-09-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJV3olEJSjz49YRDhkWmdh4WQvJaTI1UYgqM8CJA=s88-c-k-c0x00ffffff-no-rj,YES,1770
UC8GvGnWuYT-Riq6x8XrWN5g,Top Ten Man,11316528,US,1.0,14800.0,4603.444397,4603.444397,10845715,54.167980988,31.647667697,2479.490033223,2479.490033223,5.454545,2015-01-20T00:00:00.0000000Z,2021-07-03T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUBF0QUoE9MXrb1x_sgUqbqzog2hYB7_EeMcVANGg=s88-c-k-c0x00ffffff-no-rj,YES,73
UC3XFTkJQf-NK5uHMF2PRd0Q,America For The TRUMP,3950714,,1.0,15500.0,11088.449438,11088.449438,3947488,28.805916246,1.408099053,50.532392027,50.532392027,7.4,2016-01-31T00:00:00.0000000Z,2017-01-21T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWoKXK4s6G8GSrX6JTvPrO-oylxLHuDXP_EB_UX=s88-c-k-c0x00ffffff-no-rj,YES,15
UCT5jxI_OYY2r--TjAGXD03A,Peter Coffin,1034348,US,1.0,242000.0,3782.219937,3782.219937,8460826,10583.836422836,12530.135311485,1645.587209302,1645.587209302,18.523333,2016-06-11T00:00:00.0000000Z,2022-07-27T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ag7cdjI5Sy77lbRDEx3DFz3Rd2RmMok_lmb04KW7l0gFvohJ7HTyVO5O8ZY7qRdg99asI24W=s88-c-k-c0x00ffffff-no-rj,YES,26
UCtUO_Ay1es78POwHx9kB6Tw,Theresa,5434,US,0.95,16200.0,5.940476,5.940476,5988,3.943541441,2.654383131,4.974252492,4.725539867,55.319149,2019-12-17T00:00:00.0000000Z,2022-09-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/3yqoj3lKSjWY0dfVE_eIRp4GHuJJ2jrkEy6oZTAR0X2RfOYZRgwz2uUhvze1dD-awHMN4h-c=s88-c-k-c0x00ffffff-no-rj,YES,36
UCFPg_8UWITUFlCzdF598fjA,Christy0Misty,762761,,1.0,11500.0,1374.041591,1374.041591,759845,46.041757334,14.246423131,35.99833887,35.99833887,9.875,2017-06-16T00:00:00.0000000Z,2018-12-21T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVYJ6o7jazKaD3-KiULrQ2V9lPd_LFG7z7OwZW6xg=s88-c-k-c0x00ffffff-no-rj,YES,24
UC8MYk8ZpcIZeO7Z2ljBAj3g,rantasmo,9091334,,1.0,39200.0,2038.507848,2038.507848,9091745,276.84529436,226.177150134,307.077242525,307.077242525,6.932515,2010-06-21T00:00:00.0000000Z,2022-09-06T00:00:00.0000000Z,L,"[
  ""LGBT"",
  ""SocialJustice""
]",LGBT,YouTube,https://yt3.ggpht.com/IA4C5gtxOxvsJnNAVbo4em0yQrKyKcqFEvA8x97BoZK-C4rmJ2Y5_ClB6u9YFDQaY4Lrf_2apg=s88-c-k-c0x00ffffff-no-rj,YES,165
UCzSXLrUVmh5KjdMhT54FtjA,REAL THINGTV CH2,5243806,US,0.85,12600.0,1435.406747,1435.406747,5233493,175.614588856,9.957358402,394.230066445,335.095556478,26.429984,2012-02-26T00:00:00.0000000Z,2022-02-19T05:35:31.2873596Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJU1Q3JPHcOpb81HsgcjFRCwA-bOIgP0Q1JaYL-6BA=s88-c-k-c0x00ffffff-no-rj,YES,2163
UCPRQK6wvn5popKr9Vi-4Pwg,Woz Lee,244065,GB,1.0,12900.0,120.757606,120.757606,242119,63.233766379,17.811850934,28.739202658,28.739202658,45.3,2016-05-17T08:38:28.0000000Z,2021-11-12T00:00:00.0000000Z,L,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWo35PrygramAAjgti0J4AnEsD-P5qE36gN_0e-LQ=s88-c-k-c0x00ffffff-no-rj,YES,2
UCtMWEs-0VzhOboqaGomEHuQ,Independent Institute,54164239,US,1.0,56600.0,9287.274042,9287.274042,49445447,1773.829877069,11499.834293917,9065.741694352,9065.741694352,31.04712,2008-03-24T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUm-qFyoSUzMBPFdS1wFFTbPXUJ-KIysiKxvusqnw=s88-c-k-c0x00ffffff-no-rj,YES,809
UCzHsGAnkp6LLYaOGp6aIBkg,Mykie DYDSS,3370602,US,0.9,19400.0,2438.803204,2438.803204,3197271,3528.493700209,3632.511555789,2475.341362126,2227.807225914,13.75044,2019-03-20T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/KwK5ZdhkU3-zA6p86QAO4c59c8nfYuruizHKREUpd4v18BmInxj1tCqVfiC612F0-JvcLMtN=s88-c-k-c0x00ffffff-no-rj,YES,1633
UCzAxQ3vGD6Unk1GyxjJ9bmg,Eastern Foraging and Gardening,0,,0.8,52300.0,3823.351502,3823.351502,5471216,56.76800186,151.207642748,222.552325581,178.041860465,17.814815,2015-12-17T00:00:00.0000000Z,2019-11-17T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/l-8Kswg08fErAeyjcY9YcT2vqfnE63AdLpSlXGYQeWdH1LgnzCmwaDPx53mc2BG9OSjPdrQksg=s88-c-k-c0x00ffffff-no-rj,YES,0
UCPlOd91rSPzfJUu-_oRvR_g,Real Israelites,561190,,0.95,11100.0,186.815289,186.815289,569413,39.979081132,6.972333198,43.273255814,41.109593023,25.537688,2014-06-13T00:00:00.0000000Z,2022-10-17T00:00:00.0000000Z,C,"[
  ""Black"",
  ""ReligiousConservative""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVnxUHe5F-90zLcZGX7bazo1-rfrBkBBzoUYY6znw=s88-c-k-c0x00ffffff-no-rj,YES,331
UCE_3GcvLERTeS9XFZPtRsIA,RidleyReport,36427677,US,1.0,32800.0,7333.111604,7333.111604,36401566,74.835938488,11.22925222,213.196013289,213.196013289,5.418669,2007-10-03T00:00:00.0000000Z,2021-05-06T00:00:00.0000000Z,R,"[
  ""Libertarian"",
  ""PartisanRight""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVayRlRYcMSgXtp3JhN2ygDcp5fx8hxIci1913X=s88-c-k-c0x00ffffff-no-rj,YES,3642
UC9Lmt5OQkNoAL8hvsp89ZdA,IBMORFBAorBrightB1Armyagainstracism,1153501,US,0.9,35400.0,532.496635,532.496635,1107593,35.882630252,10.313175969,38.530730897,34.677657807,10.758621,2016-09-01T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,C,"[
  ""Black"",
  ""Conspiracy"",
  ""SocialJustice""
]",Conspiracy,YouTube,https://yt3.ggpht.com/g8nVDXci7rIFIeFK8dO786UjAa1xqj4EkSiA39Z186ayfsnp2EswjAoFeUDpm_bMHxysLd6s=s88-c-k-c0x00ffffff-no-rj,NO,
UCFpvg5yg5fMda91yiI1owSQ,Caolan Robertson,0,US,1.0,29200.0,4064.154167,4064.154167,1950794,719.551886811,288.085165944,181.507475083,181.507475083,5.204545,2019-05-12T09:31:05.0000000Z,2020-09-03T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUqVoEn-ItSPFOPcWLVJa0XmSKJzGDpkrJASl1wbQ=s88-c-k-c0x00ffffff-no-rj,YES,0
UCtdyhUQ6w9hOizAVdnMv8iQ,FreakSense TV,7164476,MX,1.0,128000.0,7294.47179,7294.47179,7498717,24569.430242093,1047.907713783,6056.068936877,6056.068936877,98.258242,2018-03-15T19:03:54.0000000Z,2021-01-06T02:33:47.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AAUvwni_TZEHNjRZobPVgnm8xCoSfXRMa8a_sBU5Z4YGzA=s88-c-k-c0x00ffffff-no-rj,NO,
UCngej5_eNgVS7aP3QeoVnGA,CDLTestTruck,10481192,,0.9,17600.0,3173.113402,3173.113402,10464928,9.409772385,9.227074365,142.991694352,128.692524917,1.0,2011-06-22T00:00:00.0000000Z,2020-07-02T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX2ern01cVWOKI6vRAznh4xYru3yYPxrMmQ9l8e=s88-c-k-c0x00ffffff-no-rj,YES,208
UC0BEdffpLEGzPtPD3O8-XgQ,UN Watch,31740650,CH,0.85,104000.0,5209.310368,5209.310368,30396326,2674.657567656,2932.920935999,8502.956810631,7227.513289037,8.050579,2006-10-30T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/Pm_J02N23sjVqbtBUAzYFoh0TEG15XqxleHrChRGhkB5xvmbpKu2Bh3ddZAPCqvoJ6axIXQKQg=s88-c-k-c0x00ffffff-no-rj,YES,1660
UCsDRRuhpz3oCi5PABiiY5kA,My Genderation,2592015,GB,0.9,20500.0,804.174205,804.174205,2755905,157.221483376,205.861571432,890.693521595,801.624169435,5.473333,2013-03-04T00:00:00.0000000Z,2022-07-22T00:00:00.0000000Z,L,"[
  ""LGBT"",
  ""SocialJustice""
]",LGBT,YouTube,https://yt3.ggpht.com/g864bFMBAXso_fkzd73ZmSXVmy9E2HHX__MiClzVA-IEppDPNVUpMVC4-dH8_O59GaGahuLOLg=s88-c-k-c0x00ffffff-no-rj,YES,123
UCASAPdGVmsA2Hepq-TAbQ3w,DIRE WOLF,422092,US,0.95,10600.0,194.451972,194.451972,419044,40.931852308,25.746865636,34.299003322,32.584053156,86.033113,2016-11-14T00:00:00.0000000Z,2022-10-09T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX1iZUKV2J3fsiClptnLLfzVkvXYsK0EBClPg9ATw=s88-c-k-c0x00ffffff-no-rj,YES,119
UCkMC55p7TVx6Z-WnlMeEoIw,AllSeeingGuy,7074534,,0.8,14600.0,2677.115268,2677.115268,7083647,1.72776186,0.380874691,17.549833887,14.03986711,4.481013,2008-12-05T00:00:00.0000000Z,2016-03-04T00:00:00.0000000Z,C,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXGxtEIkvK8XYQnOrKwEXTd1uFAGWR0rHnMkuOPlA=s88-c-k-c0x00ffffff-no-rj,YES,75
UCUHJOdOGvOZ-qo_-PqtBObw,JerusalemChannel,4189343,,0.9,47000.0,891.732342,891.732342,3598140,2897.053479565,5207.760400934,1191.420265781,1072.278239203,24.222561,2011-10-03T14:57:08.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXMndrP87bFAZt28kxiOFItC7I_4IuxNeBBi-Aq=s88-c-k-c0x00ffffff-no-rj,YES,727
UCMPb5leFaGaQfMIo1ZrtoJw,Elizabeth Peru,402714,AU,0.85,18100.0,195.643241,195.643241,473261,414.281290169,251.630436715,354.151993355,301.029194352,15.666667,2016-03-06T00:00:00.0000000Z,2022-10-20T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/0ZLQV9QUuweTTAt4TJsRZLC2pXXldHfbrmY8V7WAmEgJEpNQeruIVzpswzz2S7Zi6MJNNnHc_w=s88-c-k-c0x00ffffff-no-rj,YES,85
UCpzfnHwpzjrNnzx-MYh1b3w,bornforbattle74,3465917,GB,1.0,10600.0,1103.628853,1103.628853,3473120,17.85405446,0.3181791736,75.313122924,75.313122924,4.714996,2012-05-18T21:33:24.0000000Z,2020-12-29T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhrk1TLZv1klFC93sejRs6tyo3e0UD6NvKzresYww=s88-c-k-c0x00ffffff-no-rj,NO,
UCFjfrFJ7pYqC_t1gGfq3nng,POTUS Trump MAGA,13170650,US,0.9,26000.0,9176.305652,9176.305652,13149646,14.105399098,3.377881922,401.303986711,361.17358804,12.91984,2016-08-27T00:00:00.0000000Z,2020-07-30T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVNbX1N_01q0w2PB6AWL1R1zmU6kTQdJwOz2YlgMA=s88-c-k-c0x00ffffff-no-rj,YES,1938
UCyC_2-jkP4F07wo28dsQnag,Adam 1414,2914463,IT,1.0,13900.0,1003.035294,1003.035294,2898772,47.730589925,16.638677105,172.137873754,172.137873754,15.460396,2014-06-30T22:37:58.0000000Z,2022-05-29T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/zhCwSeUadQVgI8k-S0ukHey7dIzY04rc6BV6NgQFcEpTNnvlwzETt_vvtVXQbJiokFb1cT2-kg=s88-c-k-c0x00ffffff-no-rj,YES,223
UCM8lhpUq9ygx9JJ9kTbW8cw,One Harmony,1951584,US,0.95,13000.0,945.939794,945.939794,1932555,9.293053468,2.10635303,55.805647841,53.015365449,11.587097,2016-08-07T00:00:00.0000000Z,2022-03-12T00:35:39.0977037Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXlO4EQu1k7jpLKA8IbU0Es1EVH1OUbTbvPM_6zIQ=s88-c-k-c0x00ffffff-no-rj,YES,144
UC44ygHhf5-2W-uR44BpPVdg,Unity News Network,3974065,GB,1.0,39600.0,4407.578947,4407.578947,4522176,10769.12920412,251.936111134,3101.142026578,3101.142026578,68.202632,2018-07-07T00:00:00.0000000Z,2021-04-28T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AAUvwnhgFFkSAq6uhSQ_o_sMhaRh7MuBDCTY-lEh17ukAA=s88-c-k-c0x00ffffff-no-rj,NO,
UCLabwSzJqW1itsxcFrqu15g,WhiteRabbitTrust,2287585,OM,1.0,13300.0,636.173422,636.173422,2307401,100.416468837,11.815447176,96.655315615,96.655315615,12.554455,2012-11-15T11:48:04.0000000Z,2022-10-21T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/s_NPLD3Fs2EVSklE4QJYorj2AaovPnMQhKcJa4JMvlZkDdu1XRex7tfb08GDGfoWMhv5Fxso=s88-c-k-c0x00ffffff-no-rj,YES,26
UCyuDzhUkgPOF5RX4l8XhQoA,Borean Calling,697746,US,0.8,10700.0,371.980973,371.980973,703788,31.963850286,3.321843774,46.386212625,37.1089701,19.8125,2017-04-26T00:00:00.0000000Z,2022-07-01T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVnydzRAjBzUkHEsp2W9_qWqRmm0ohmEdVzUJzygw=s88-c-k-c0x00ffffff-no-rj,YES,152
UCo9oQdIk1MfcnzypG3UnURA,The Rational National,188494787,CA,1.0,513000.0,71362.42506,71362.42506,177121539,640531.909530026,167001.028955637,112626.065614618,112626.065614618,14.210227,2016-01-04T00:00:00.0000000Z,2022-10-21T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVqo4qX5CDdRfmCa5AwNb-Du_hA7FdjEBgF8OHPJg=s88-c-k-c0x00ffffff-no-rj,YES,3189
UCCO1fC5K018iQrtUuKVqhhQ,StinkyCASH,1683370,US,1.0,15200.0,628.299136,628.299136,1745415,195.361103256,13.977851603,218.190199336,218.190199336,23.94081,2015-03-07T00:00:00.0000000Z,2022-10-14T23:08:19.7931914Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVRhu8r6W0iB5h1RpJz5EHqDZICWHq4wF_QvSOaLA=s88-c-k-c0x00ffffff-no-rj,YES,212
UCRjbj9qTybLvdnSx6SX5Onw,James V,6691421,,0.95,11600.0,3266.39839,3266.39839,6493600,48.553596782,32.523651737,480.993355482,456.943687708,42.022727,2013-07-06T00:00:00.0000000Z,2018-12-15T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJXTXgUrdGJ_GmFJiKEzGHlgYLyEZ-Mo7ZDd-7QjqA=s88-c-k-c0x00ffffff-no-rj,YES,130
UC5g3fGfwQ_9qZe5UcigRj_w,Moe Othman,0,US,1.0,167000.0,3831.434317,3831.434317,13241437,2598.034432068,346.618759773,1160.13372093,1160.13372093,7.133106,2012-12-28T00:00:00.0000000Z,2022-06-15T00:05:44.1310885Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVJRadTtwVkUWeTDnvki0Z9-luyuuekIf3sk8NW-Q=s88-c-k-c0x00ffffff-no-rj,YES,0
UCidbCSNfzJXScnt8LWtwrhA,DemocraticMarxist01,1444229,,1.0,17100.0,433.683722,433.683722,1449371,497.091956055,37.641211642,196.768272425,196.768272425,7.888889,2013-01-17T00:00:00.0000000Z,2022-03-13T00:00:00.0000000Z,L,"[
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AL5GRJWtCi218qhtwan-I8tk1YSG-yD-I8bols2GfiC91w=s88-c-k-c0x00ffffff-no-rj,YES,129
UCK1YDs3lB2ZzX5ef1v2IT7A,MillionDollarExtreme2,28349205,,1.0,139000.0,11174.414026,11174.414026,26449838,1354.3722641,3041.766324769,10923.882059801,10923.882059801,4.27137,2014-07-15T00:00:00.0000000Z,2021-01-06T00:00:00.0000000Z,R,"[
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJUw2CIL2ZSor-wgrxwwAY0JvRxyEBfk8pZQ_mCVAQ=s88-c-k-c0x00ffffff-no-rj,YES,635
UCqZMgLgGlYAWvSU8lZ9xiVg,Rationality Rules,32408845,GB,1.0,317000.0,15863.475321,15863.475321,32139401,38079.363308104,23637.47801277,12287.446843854,12287.446843854,22.106796,2017-03-15T00:00:00.0000000Z,2022-10-01T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/Z9evQZaA_08iyVfavK08UMiFa_W3dSOWLV5hrU5RBnvFh55Ke1dA6cwC7FUA7RCgJ1fNimoKBw=s88-c-k-c0x00ffffff-no-rj,YES,256
UCRaKTWR4GBjlUIYPAUbTwng,Indigo Light,779774,,0.85,13600.0,490.842604,490.842604,776513,247.796425401,64.162958409,291.823089701,248.049626246,21.636667,2018-03-01T00:00:00.0000000Z,2022-06-30T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AL5GRJX7rkzEfnr0edOWO2d6ZO2znhxU5L_cc4be0Z3KSw=s88-c-k-c0x00ffffff-no-rj,YES,291
UCWQdudc_cnIaRG1PmD1Ymbg,Cato's Speech,2554815,,1.0,12700.0,2185.997563,2185.997563,2690963,1220.227130643,1019.525211333,1559.906146179,1559.906146179,6.767857,2017-09-13T00:00:00.0000000Z,2021-01-26T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""WhiteIdentitarian""
]",White Identitarian,YouTube,https://yt3.ggpht.com/ytc/AL5GRJVvDF_U8rbM_CXX88Q-Ys6MS9mJU96A238n6ucDeQ=s88-c-k-c0x00ffffff-no-rj,YES,43
